Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,State,Region,Product ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month,Month Name
Row ID 115,CA-2023-100115,2024-01-18,2024-01-20,First Class,CG-55268,Customer_CG-55268,Corporate,Virginia,East,FUR-PHO-41685,Apple iPhone 6S Plus,Technology,Phones,2784.75,8,0.5,66.72,2024,1,Jan
Row ID 116,CA-2023-100116,2024-09-23,2024-09-23,Same Day,CG-42541,Customer_CG-42541,Consumer,Minnesota,Central,FUR-MAC-30885,Canon imageCLASS Printer,Technology,Machines,4314.19,8,0.5,644.45,2024,9,Sep
Row ID 117,CA-2023-100117,2024-02-20,2024-02-20,Same Day,CG-76249,Customer_CG-76249,Corporate,Pennsylvania,East,FUR-MAC-16624,Canon imageCLASS Printer,Technology,Machines,2245.41,5,0.5,96.27,2024,2,Feb
Row ID 118,CA-2023-100118,2024-12-23,2024-12-24,First Class,CG-57943,Customer_CG-57943,Corporate,Texas,Central,FUR-BIN-83638,Ibico Ecolo Binder,Office Supplies,Binders,24.19,4,0.2,1.74,2024,12,Dec
Row ID 119,CA-2023-100119,2023-08-03,2023-08-09,Standard Class,CG-26864,Customer_CG-26864,Consumer,Tennessee,South,FUR-FAS-36090,Advantus Panel Wall File,Office Supplies,Fasteners,140.51,10,0.0,8.94,2023,8,Aug
Row ID 120,CA-2023-100120,2024-08-13,2024-08-16,Second Class,CG-89463,Customer_CG-89463,Home Office,Virginia,East,FUR-MAC-61505,Canon imageCLASS Printer,Technology,Machines,7889.24,10,0.2,1799.67,2024,8,Aug
Row ID 121,CA-2023-100121,2023-07-31,2023-08-02,First Class,CG-72245,Customer_CG-72245,Consumer,Ohio,Central,FUR-PHO-86507,Apple iPhone 6S Plus,Technology,Phones,4586.68,5,0.0,1050.68,2023,7,Jul
Row ID 122,CA-2023-100122,2024-04-04,2024-04-11,Standard Class,CG-86483,Customer_CG-86483,Corporate,Massachusetts,East,FUR-COP-99224,Canon PC1080F Copier,Technology,Copiers,3900.62,4,0.0,418.28,2024,4,Apr
Row ID 123,CA-2023-100123,2023-10-07,2023-10-07,Same Day,CG-36724,Customer_CG-36724,Corporate,Florida,South,FUR-ACC-37176,Fellowes Powershred,Technology,Accessories,313.88,9,0.5,51.08,2023,10,Oct
Row ID 124,CA-2023-100124,2024-02-14,2024-02-16,First Class,CG-98587,Customer_CG-98587,Home Office,Minnesota,Central,FUR-ART-46569,Sanford Pencils,Office Supplies,Art,79.44,9,0.2,22.35,2024,2,Feb
Row ID 125,CA-2023-100125,2023-01-10,2023-01-12,First Class,CG-72888,Customer_CG-72888,Corporate,Ohio,Central,FUR-FUR-55237,Fiskars Clamp-Style Puncher,Furniture,Furnishings,39.58,3,0.2,13.32,2023,1,Jan
Row ID 126,CA-2023-100126,2024-10-12,2024-10-12,Same Day,CG-38047,Customer_CG-38047,Consumer,Minnesota,Central,FUR-MAC-24316,Canon imageCLASS Printer,Technology,Machines,8880.49,10,0.1,1089.97,2024,10,Oct
Row ID 127,CA-2023-100127,2023-02-15,2023-02-22,Standard Class,CG-23133,Customer_CG-23133,Corporate,Michigan,Central,FUR-CHA-82135,HON 5400 Series Task Chair,Furniture,Chairs,447.69,3,0.5,62.11,2023,2,Feb
Row ID 128,CA-2023-100128,2024-06-10,2024-06-15,Standard Class,CG-21725,Customer_CG-21725,Home Office,Massachusetts,East,FUR-PHO-64773,Samsung Galaxy S6,Technology,Phones,2182.84,3,0.0,762.14,2024,6,Jun
Row ID 129,CA-2023-100129,2023-11-21,2023-11-27,Standard Class,CG-11214,Customer_CG-11214,Corporate,Oregon,West,FUR-PEN-81211,Avery Marks-A-Lot,Office Supplies,Pens,53.87,9,0.0,16.45,2023,11,Nov
Row ID 130,CA-2023-100130,2023-09-09,2023-09-10,First Class,CG-31298,Customer_CG-31298,Home Office,Tennessee,South,FUR-ACC-54185,Logitech G602 Mouse,Technology,Accessories,300.43,5,0.1,30.84,2023,9,Sep
Row ID 131,CA-2023-100131,2023-03-18,2023-03-24,Standard Class,CG-62538,Customer_CG-62538,Home Office,Washington,West,FUR-FUR-42512,Fiskars Clamp-Style Puncher,Furniture,Furnishings,14.65,1,0.1,2.7,2023,3,Mar
Row ID 132,CA-2023-100132,2024-04-02,2024-04-03,First Class,CG-95679,Customer_CG-95679,Corporate,New York,East,FUR-PHO-50213,Apple iPhone 6S Plus,Technology,Phones,1893.54,3,0.2,486.8,2024,4,Apr
Row ID 133,CA-2023-100133,2023-03-18,2023-03-21,Second Class,CG-27507,Customer_CG-27507,Corporate,North Carolina,East,FUR-MAC-81989,Hewlett-Packard Printer,Technology,Machines,5955.88,8,0.1,1659.06,2023,3,Mar
Row ID 134,CA-2023-100134,2023-02-04,2023-02-06,First Class,CG-20237,Customer_CG-20237,Home Office,California,West,FUR-ACC-80341,Fellowes Powershred,Technology,Accessories,97.41,3,0.5,-4.08,2023,2,Feb
Row ID 135,CA-2023-100135,2024-06-04,2024-06-04,Same Day,CG-17292,Customer_CG-17292,Corporate,Massachusetts,East,FUR-PEN-17567,Avery Marks-A-Lot,Office Supplies,Pens,42.55,9,0.2,11.36,2024,6,Jun
Row ID 136,CA-2023-100136,2023-11-22,2023-11-27,Standard Class,CG-15936,Customer_CG-15936,Corporate,Texas,Central,FUR-PHO-71875,Samsung Galaxy S6,Technology,Phones,567.2,1,0.0,159.21,2023,11,Nov
Row ID 137,CA-2023-100137,2023-03-16,2023-03-16,Same Day,CG-59479,Customer_CG-59479,Corporate,Colorado,West,FUR-ACC-55582,Fellowes Powershred,Technology,Accessories,78.43,2,0.4,12.9,2023,3,Mar
Row ID 138,CA-2023-100138,2024-05-17,2024-05-17,Same Day,CG-98276,Customer_CG-98276,Home Office,Louisiana,South,FUR-ART-70375,Sanford Pencils,Office Supplies,Art,55.86,6,0.1,18.5,2024,5,May
Row ID 139,CA-2023-100139,2024-09-07,2024-09-10,Standard Class,CG-41544,Customer_CG-41544,Consumer,California,West,FUR-PHO-88352,Apple iPhone 6S Plus,Technology,Phones,736.27,1,0.0,125.67,2024,9,Sep
Row ID 140,CA-2023-100140,2024-05-06,2024-05-08,Second Class,CG-76046,Customer_CG-76046,Corporate,Massachusetts,East,FUR-FAS-49552,Advantus Panel Wall File,Office Supplies,Fasteners,45.14,3,0.1,7.86,2024,5,May
Row ID 141,CA-2023-100141,2024-03-25,2024-03-25,Same Day,CG-82856,Customer_CG-82856,Corporate,Oregon,West,FUR-COP-51777,Xerox 1952 Copier,Technology,Copiers,8631.2,7,0.2,1406.35,2024,3,Mar
Row ID 142,CA-2023-100142,2023-06-30,2023-07-01,First Class,CG-28920,Customer_CG-28920,Corporate,Utah,West,FUR-PAP-79467,Xerox Vitality Paper,Office Supplies,Paper,36.69,3,0.2,4.07,2023,6,Jun
Row ID 143,CA-2023-100143,2023-03-10,2023-03-13,Standard Class,CG-80206,Customer_CG-80206,Home Office,New York,East,FUR-PAP-89294,Xerox Vitality Paper,Office Supplies,Paper,130.53,10,0.0,13.89,2023,3,Mar
Row ID 144,CA-2023-100144,2023-05-10,2023-05-12,Second Class,CG-53642,Customer_CG-53642,Corporate,Washington,West,FUR-BOO-72773,O'Sullivan Elevations Bookcase,Furniture,Bookcases,543.44,4,0.1,91.84,2023,5,May
Row ID 145,CA-2023-100145,2024-04-30,2024-04-30,Same Day,CG-71112,Customer_CG-71112,Home Office,Ohio,Central,FUR-FAS-75179,Stanley Hardware,Office Supplies,Fasteners,30.22,8,0.5,8.49,2024,4,Apr
Row ID 146,CA-2023-100146,2024-02-08,2024-02-08,Same Day,CG-15992,Customer_CG-15992,Home Office,Pennsylvania,East,FUR-TAB-86550,Lesro Sheffield Table,Furniture,Tables,4264.98,10,0.2,408.26,2024,2,Feb
Row ID 147,CA-2023-100147,2024-01-29,2024-01-29,Same Day,CG-82173,Customer_CG-82173,Home Office,Ohio,Central,FUR-PEN-32050,Staple envelope,Office Supplies,Pens,18.22,6,0.5,-0.15,2024,1,Jan
Row ID 148,CA-2023-100148,2023-06-25,2023-06-28,Standard Class,CG-97584,Customer_CG-97584,Consumer,Nevada,West,FUR-CHA-29795,HON 5400 Series Task Chair,Furniture,Chairs,137.56,1,0.5,11.91,2023,6,Jun
Row ID 149,CA-2023-100149,2023-04-09,2023-04-16,Standard Class,CG-10866,Customer_CG-10866,Home Office,Florida,South,FUR-TAB-47576,Lesro Sheffield Table,Furniture,Tables,294.26,1,0.4,89.19,2023,4,Apr
Row ID 150,CA-2023-100150,2024-07-01,2024-07-03,Second Class,CG-35156,Customer_CG-35156,Home Office,Ohio,Central,FUR-PAP-58896,Hammermill Copy Paper 8.5x11,Office Supplies,Paper,123.93,7,0.1,43.01,2024,7,Jul
Row ID 151,CA-2023-100151,2024-05-14,2024-05-19,Standard Class,CG-22255,Customer_CG-22255,Corporate,Alabama,South,FUR-COP-93459,Canon PC1080F Copier,Technology,Copiers,1297.37,1,0.0,259.42,2024,5,May
Row ID 152,CA-2023-100152,2023-10-14,2023-10-19,Standard Class,CG-40115,Customer_CG-40115,Consumer,Tennessee,South,FUR-BOO-46749,O'Sullivan Elevations Bookcase,Furniture,Bookcases,1292.01,9,0.0,134.12,2023,10,Oct
Row ID 153,CA-2023-100153,2024-02-13,2024-02-13,Same Day,CG-20084,Customer_CG-20084,Corporate,Massachusetts,East,FUR-FUR-80852,SAFCO Upright Mobile Pedestal,Furniture,Furnishings,297.5,6,0.0,85.43,2024,2,Feb
Row ID 154,CA-2023-100154,2023-01-26,2023-01-29,Standard Class,CG-22803,Customer_CG-22803,Corporate,New York,East,FUR-PAP-13883,Xerox 1967 Paper,Office Supplies,Paper,50.1,5,0.5,7.28,2023,1,Jan
Row ID 155,CA-2023-100155,2024-01-02,2024-01-05,Second Class,CG-99088,Customer_CG-99088,Home Office,Florida,South,FUR-MAC-19634,Canon imageCLASS Printer,Technology,Machines,979.76,2,0.4,250.66,2024,1,Jan
Row ID 156,CA-2023-100156,2023-03-23,2023-03-25,First Class,CG-57277,Customer_CG-57277,Consumer,California,West,FUR-PEN-45358,Staple envelope,Office Supplies,Pens,11.94,2,0.0,2.14,2023,3,Mar
Row ID 157,CA-2023-100157,2023-06-10,2023-06-17,Standard Class,CG-13442,Customer_CG-13442,Consumer,Minnesota,Central,FUR-TAB-11617,HON 5400 Series Table,Furniture,Tables,3668.99,5,0.0,981.28,2023,6,Jun
Row ID 158,CA-2023-100158,2023-06-08,2023-06-08,Same Day,CG-32216,Customer_CG-32216,Consumer,Ohio,Central,FUR-PEN-18292,BIC Biro Pens,Office Supplies,Pens,7.01,3,0.4,0.35,2023,6,Jun
Row ID 159,CA-2023-100159,2024-10-14,2024-10-14,Same Day,CG-87831,Customer_CG-87831,Home Office,North Carolina,East,FUR-CHA-10887,Bretford CR4500 Chair,Furniture,Chairs,2037.43,7,0.4,615.38,2024,10,Oct
Row ID 160,CA-2023-100160,2024-01-29,2024-02-01,Second Class,CG-49378,Customer_CG-49378,Corporate,North Carolina,East,FUR-STO-51830,Advantus Super Stacker,Office Supplies,Storage,95.72,5,0.5,36.75,2024,1,Jan
Row ID 161,CA-2023-100161,2024-04-27,2024-04-27,Same Day,CG-57843,Customer_CG-57843,Consumer,Massachusetts,East,FUR-ACC-82102,Fellowes Powershred,Technology,Accessories,44.3,1,0.5,16.46,2024,4,Apr
Row ID 162,CA-2023-100162,2024-05-31,2024-05-31,Same Day,CG-98208,Customer_CG-98208,Corporate,Virginia,East,FUR-TAB-30203,Lesro Sheffield Table,Furniture,Tables,3826.61,7,0.0,706.85,2024,5,May
Row ID 163,CA-2023-100163,2023-04-29,2023-04-29,Same Day,CG-81256,Customer_CG-81256,Consumer,Minnesota,Central,FUR-PHO-42536,Samsung Galaxy S6,Technology,Phones,3223.51,6,0.0,705.84,2023,4,Apr
Row ID 164,CA-2023-100164,2023-03-12,2023-03-18,Standard Class,CG-11382,Customer_CG-11382,Consumer,Illinois,Central,FUR-ACC-59036,Plantronics CS510 Headset,Technology,Accessories,1241.38,7,0.0,190.54,2023,3,Mar
Row ID 165,CA-2023-100165,2024-12-06,2024-12-06,Same Day,CG-21253,Customer_CG-21253,Consumer,Virginia,East,FUR-FAS-37114,ACCO Binder,Office Supplies,Fasteners,26.82,9,0.5,-1.37,2024,12,Dec
Row ID 166,CA-2023-100166,2023-01-18,2023-01-19,First Class,CG-15856,Customer_CG-15856,Home Office,California,West,FUR-LAB-31542,Avery Removable Labels,Office Supplies,Labels,28.18,4,0.0,4.21,2023,1,Jan
Row ID 167,CA-2023-100167,2023-10-22,2023-10-24,Second Class,CG-34430,Customer_CG-34430,Home Office,Alabama,South,FUR-CHA-87621,Bretford CR4500 Chair,Furniture,Chairs,3130.33,7,0.1,349.77,2023,10,Oct
Row ID 168,CA-2023-100168,2023-01-11,2023-01-15,Second Class,CG-57945,Customer_CG-57945,Corporate,North Carolina,East,FUR-TAB-74157,Lesro Sheffield Table,Furniture,Tables,3662.32,9,0.3,839.01,2023,1,Jan
Row ID 169,CA-2023-100169,2023-04-16,2023-04-17,First Class,CG-56135,Customer_CG-56135,Corporate,Virginia,East,FUR-PHO-27556,Cisco SPA504G,Technology,Phones,609.94,6,0.2,51.9,2023,4,Apr
Row ID 170,CA-2023-100170,2023-12-15,2023-12-15,Same Day,CG-88174,Customer_CG-88174,Consumer,Alabama,South,FUR-FUR-80435,SAFCO Upright Mobile Pedestal,Furniture,Furnishings,79.72,3,0.5,3.54,2023,12,Dec
Row ID 171,CA-2023-100171,2024-06-23,2024-06-24,First Class,CG-11256,Customer_CG-11256,Corporate,Pennsylvania,East,FUR-PEN-99744,Staple envelope,Office Supplies,Pens,27.05,8,0.5,3.9,2024,6,Jun
Row ID 172,CA-2023-100172,2024-10-08,2024-10-09,First Class,CG-14285,Customer_CG-14285,Corporate,Massachusetts,East,FUR-STO-84140,Advantus Super Stacker,Office Supplies,Storage,285.57,8,0.0,63.34,2024,10,Oct
Row ID 173,CA-2023-100173,2024-04-01,2024-04-01,Same Day,CG-81611,Customer_CG-81611,Consumer,Florida,South,FUR-ACC-14224,Plantronics CS510 Headset,Technology,Accessories,1303.38,8,0.0,236.85,2024,4,Apr
Row ID 174,CA-2023-100174,2024-09-02,2024-09-02,Same Day,CG-31755,Customer_CG-31755,Home Office,Pennsylvania,East,FUR-BOO-55982,O'Sullivan Elevations Bookcase,Furniture,Bookcases,1149.67,9,0.0,169.11,2024,9,Sep
Row ID 175,CA-2023-100175,2023-01-11,2023-01-16,Standard Class,CG-27771,Customer_CG-27771,Corporate,Oregon,West,FUR-ACC-27392,Fellowes Powershred,Technology,Accessories,180.28,4,0.3,53.82,2023,1,Jan
Row ID 176,CA-2023-100176,2023-02-08,2023-02-09,First Class,CG-92288,Customer_CG-92288,Corporate,Alabama,South,FUR-BOO-77582,Sauder Classic Bookcase,Furniture,Bookcases,679.06,5,0.3,126.58,2023,2,Feb
Row ID 177,CA-2023-100177,2023-08-20,2023-08-25,Standard Class,CG-70089,Customer_CG-70089,Home Office,Texas,Central,FUR-COP-66314,Canon PC1080F Copier,Technology,Copiers,3352.89,4,0.3,1000.85,2023,8,Aug
Row ID 178,CA-2023-100178,2024-01-21,2024-01-21,Same Day,CG-55054,Customer_CG-55054,Home Office,California,West,FUR-FUR-26284,Eldon Shelf Organizer,Furniture,Furnishings,70.31,3,0.0,24.44,2024,1,Jan
Row ID 179,CA-2023-100179,2023-10-20,2023-10-21,First Class,CG-30837,Customer_CG-30837,Corporate,Colorado,West,FUR-ENV-58738,Poly String Button Envelopes,Office Supplies,Envelopes,7.88,3,0.2,2.11,2023,10,Oct
Row ID 180,CA-2023-100180,2024-05-06,2024-05-12,Standard Class,CG-10142,Customer_CG-10142,Consumer,Florida,South,FUR-CHA-99126,Global Leather Task Chair,Furniture,Chairs,2160.38,8,0.3,637.6,2024,5,May
Row ID 181,CA-2023-100181,2023-10-26,2023-10-29,Second Class,CG-60209,Customer_CG-60209,Consumer,California,West,FUR-FAS-27973,ACCO Binder,Office Supplies,Fasteners,46.59,7,0.0,11.3,2023,10,Oct
Row ID 182,CA-2023-100182,2023-02-07,2023-02-09,Second Class,CG-67684,Customer_CG-67684,Corporate,Pennsylvania,East,FUR-PEN-21362,BIC Biro Pens,Office Supplies,Pens,6.85,2,0.0,1.55,2023,2,Feb
Row ID 183,CA-2023-100183,2023-12-04,2023-12-07,Second Class,CG-42477,Customer_CG-42477,Corporate,Washington,West,FUR-MAC-13515,Brother HL-2270DW Printer,Technology,Machines,1746.71,5,0.1,479.22,2023,12,Dec
Row ID 184,CA-2023-100184,2024-03-04,2024-03-04,Same Day,CG-24777,Customer_CG-24777,Consumer,Louisiana,South,FUR-BOO-51480,Sauder Classic Bookcase,Furniture,Bookcases,309.34,3,0.4,25.58,2024,3,Mar
Row ID 185,CA-2023-100185,2023-02-01,2023-02-05,Standard Class,CG-86986,Customer_CG-86986,Consumer,Oregon,West,FUR-BOO-62163,Bush Somerset Collection Bookcase,Furniture,Bookcases,1086.54,9,0.4,121.46,2023,2,Feb
Row ID 186,CA-2023-100186,2023-11-16,2023-11-17,First Class,CG-20957,Customer_CG-20957,Corporate,Utah,West,FUR-CHA-52827,Global Leather Task Chair,Furniture,Chairs,3476.17,7,0.0,497.27,2023,11,Nov
Row ID 187,CA-2023-100187,2023-10-11,2023-10-15,Standard Class,CG-66948,Customer_CG-66948,Consumer,Louisiana,South,FUR-PHO-97304,Apple iPhone 6S Plus,Technology,Phones,2085.53,3,0.0,543.18,2023,10,Oct
Row ID 188,CA-2023-100188,2024-07-17,2024-07-20,Second Class,CG-58741,Customer_CG-58741,Consumer,Texas,Central,FUR-TAB-45649,HON 5400 Series Table,Furniture,Tables,5646.75,9,0.0,1122.82,2024,7,Jul
Row ID 189,CA-2023-100189,2023-07-27,2023-07-29,Second Class,CG-58193,Customer_CG-58193,Consumer,Texas,Central,FUR-PHO-76692,Samsung Galaxy S6,Technology,Phones,506.92,1,0.0,62.54,2023,7,Jul
Row ID 190,CA-2023-100190,2023-09-05,2023-09-08,Second Class,CG-14635,Customer_CG-14635,Home Office,Georgia,South,FUR-ART-51934,Dixon Ticonderoga Pencils,Office Supplies,Art,31.65,5,0.3,2.72,2023,9,Sep
Row ID 191,CA-2023-100191,2023-02-11,2023-02-14,Standard Class,CG-62550,Customer_CG-62550,Consumer,Tennessee,South,FUR-FAS-82494,Advantus Panel Wall File,Office Supplies,Fasteners,80.96,8,0.1,11.13,2023,2,Feb
Row ID 192,CA-2023-100192,2024-02-24,2024-02-26,First Class,CG-87554,Customer_CG-87554,Corporate,Massachusetts,East,FUR-CHA-63744,HON 5400 Series Task Chair,Furniture,Chairs,193.82,1,0.3,46.67,2024,2,Feb
Row ID 193,CA-2023-100193,2023-01-21,2023-01-21,Same Day,CG-50306,Customer_CG-50306,Consumer,Massachusetts,East,FUR-FUR-17850,Fiskars Clamp-Style Puncher,Furniture,Furnishings,58.57,3,0.0,3.7,2023,1,Jan
Row ID 194,CA-2023-100194,2024-05-08,2024-05-08,Same Day,CG-21128,Customer_CG-21128,Home Office,Utah,West,FUR-FUR-87580,Eldon Shelf Organizer,Furniture,Furnishings,197.98,10,0.0,23.96,2024,5,May
Row ID 195,CA-2023-100195,2024-04-08,2024-04-10,First Class,CG-69343,Customer_CG-69343,Corporate,New York,East,FUR-CHA-24283,Global Leather Task Chair,Furniture,Chairs,606.43,3,0.5,80.67,2024,4,Apr
Row ID 196,CA-2023-100196,2023-11-11,2023-11-15,Second Class,CG-69233,Customer_CG-69233,Corporate,Tennessee,South,FUR-BOO-99922,Bush Somerset Collection Bookcase,Furniture,Bookcases,1243.61,5,0.0,142.4,2023,11,Nov
Row ID 197,CA-2023-100197,2024-01-31,2024-02-01,First Class,CG-61936,Customer_CG-61936,Home Office,Colorado,West,FUR-ENV-14073,Poly String Button Envelopes,Office Supplies,Envelopes,28.77,7,0.1,2.26,2024,1,Jan
Row ID 198,CA-2023-100198,2024-09-18,2024-09-22,Standard Class,CG-39135,Customer_CG-39135,Consumer,North Carolina,East,FUR-LAB-86823,Avery Removable Labels,Office Supplies,Labels,40.84,5,0.0,2.31,2024,9,Sep
Row ID 199,CA-2023-100199,2024-10-26,2024-10-30,Second Class,CG-22055,Customer_CG-22055,Corporate,California,West,FUR-BIN-85220,Cardinal Slant-D Binder,Office Supplies,Binders,66.37,7,0.4,9.83,2024,10,Oct
Row ID 200,CA-2023-100200,2023-12-06,2023-12-08,Second Class,CG-34530,Customer_CG-34530,Corporate,Michigan,Central,FUR-BOO-91156,O'Sullivan Elevations Bookcase,Furniture,Bookcases,1006.11,10,0.2,200.89,2023,12,Dec
Row ID 201,CA-2023-100201,2023-06-17,2023-06-18,First Class,CG-60202,Customer_CG-60202,Consumer,Georgia,South,FUR-ACC-81258,Fellowes Powershred,Technology,Accessories,62.78,1,0.3,12.17,2023,6,Jun
Row ID 202,CA-2023-100202,2023-08-23,2023-08-23,Same Day,CG-45446,Customer_CG-45446,Consumer,Oregon,West,FUR-ACC-46822,Logitech G602 Mouse,Technology,Accessories,36.52,1,0.5,6.02,2023,8,Aug
Row ID 203,CA-2023-100203,2023-05-13,2023-05-15,Second Class,CG-96096,Customer_CG-96096,Consumer,Minnesota,Central,FUR-PHO-85457,Samsung Galaxy S6,Technology,Phones,4087.94,7,0.0,420.36,2023,5,May
Row ID 204,CA-2023-100204,2023-05-05,2023-05-10,Standard Class,CG-56095,Customer_CG-56095,Home Office,Massachusetts,East,FUR-FUR-50508,SAFCO Upright Mobile Pedestal,Furniture,Furnishings,155.4,3,0.0,10.39,2023,5,May
Row ID 205,CA-2023-100205,2023-04-25,2023-04-29,Standard Class,CG-53481,Customer_CG-53481,Home Office,Pennsylvania,East,FUR-STO-17806,Advantus Super Stacker,Office Supplies,Storage,30.07,1,0.0,8.49,2023,4,Apr
Row ID 206,CA-2023-100206,2023-07-12,2023-07-12,Same Day,CG-86810,Customer_CG-86810,Consumer,Ohio,Central,FUR-STO-67261,Eldon Jumbo Locking Slant,Office Supplies,Storage,186.5,8,0.0,48.89,2023,7,Jul
Row ID 207,CA-2023-100207,2023-06-05,2023-06-08,Second Class,CG-59595,Customer_CG-59595,Corporate,Illinois,Central,FUR-BOO-85082,O'Sullivan Elevations Bookcase,Furniture,Bookcases,1117.5,7,0.0,116.92,2023,6,Jun
Row ID 208,CA-2023-100208,2024-02-10,2024-02-10,Same Day,CG-28434,Customer_CG-28434,Corporate,Washington,West,FUR-FAS-93386,Advantus Panel Wall File,Office Supplies,Fasteners,22.12,2,0.3,4.07,2024,2,Feb
Row ID 209,CA-2023-100209,2024-04-04,2024-04-05,First Class,CG-43640,Customer_CG-43640,Consumer,California,West,FUR-PEN-65004,Avery Marks-A-Lot,Office Supplies,Pens,10.38,3,0.5,3.54,2024,4,Apr
Row ID 210,CA-2023-100210,2024-01-07,2024-01-07,Same Day,CG-85766,Customer_CG-85766,Home Office,Pennsylvania,East,FUR-LAB-48654,Avery File Folder Labels,Office Supplies,Labels,4.64,1,0.0,0.34,2024,1,Jan
Row ID 211,CA-2023-100211,2024-07-10,2024-07-16,Standard Class,CG-54295,Customer_CG-54295,Home Office,Florida,South,FUR-STO-66911,GBC DocuBind,Office Supplies,Storage,77.62,3,0.3,8.67,2024,7,Jul
Row ID 212,CA-2023-100212,2024-06-20,2024-06-22,First Class,CG-48980,Customer_CG-48980,Consumer,California,West,FUR-PEN-17144,BIC Biro Pens,Office Supplies,Pens,19.24,6,0.0,2.66,2024,6,Jun
Row ID 213,CA-2023-100213,2023-02-23,2023-03-02,Standard Class,CG-13373,Customer_CG-13373,Consumer,Virginia,East,FUR-FUR-50416,Eldon Shelf Organizer,Furniture,Furnishings,132.84,7,0.2,10.27,2023,2,Feb
Row ID 214,CA-2023-100214,2023-06-23,2023-06-23,Same Day,CG-58418,Customer_CG-58418,Consumer,Florida,South,FUR-PEN-44524,Staple envelope,Office Supplies,Pens,31.78,4,0.0,3.03,2023,6,Jun
Row ID 215,CA-2023-100215,2023-01-18,2023-01-18,Same Day,CG-87296,Customer_CG-87296,Consumer,Nevada,West,FUR-COP-72236,Xerox 1952 Copier,Technology,Copiers,9221.29,10,0.5,455.77,2023,1,Jan
Row ID 216,CA-2023-100216,2023-11-23,2023-11-26,Standard Class,CG-68856,Customer_CG-68856,Consumer,Pennsylvania,East,FUR-CHA-65492,HON 5400 Series Task Chair,Furniture,Chairs,444.65,2,0.4,0.43,2023,11,Nov
Row ID 217,CA-2023-100217,2023-03-30,2023-04-01,First Class,CG-18783,Customer_CG-18783,Consumer,Louisiana,South,FUR-FAS-78116,ACCO Binder,Office Supplies,Fasteners,56.01,8,0.0,16.02,2023,3,Mar
Row ID 218,CA-2023-100218,2023-04-03,2023-04-10,Standard Class,CG-64321,Customer_CG-64321,Consumer,Massachusetts,East,FUR-PHO-83752,Samsung Galaxy S6,Technology,Phones,967.21,2,0.3,303.09,2023,4,Apr
Row ID 219,CA-2023-100219,2024-04-05,2024-04-05,Same Day,CG-14910,Customer_CG-14910,Consumer,Michigan,Central,FUR-FUR-61877,Eldon Shelf Organizer,Furniture,Furnishings,154.97,6,0.0,42.42,2024,4,Apr
Row ID 220,CA-2023-100220,2024-03-31,2024-04-02,First Class,CG-50756,Customer_CG-50756,Corporate,Florida,South,FUR-CHA-68079,Bretford CR4500 Chair,Furniture,Chairs,1699.34,6,0.4,344.1,2024,3,Mar
Row ID 221,CA-2023-100221,2024-10-01,2024-10-01,Same Day,CG-73499,Customer_CG-73499,Home Office,Texas,Central,FUR-ACC-50779,Logitech G602 Mouse,Technology,Accessories,562.39,9,0.0,57.43,2024,10,Oct
Row ID 222,CA-2023-100222,2024-06-09,2024-06-09,Same Day,CG-16626,Customer_CG-16626,Corporate,Virginia,East,FUR-PEN-62028,Avery Marks-A-Lot,Office Supplies,Pens,11.58,2,0.1,1.87,2024,6,Jun
Row ID 223,CA-2023-100223,2023-05-03,2023-05-05,First Class,CG-55121,Customer_CG-55121,Consumer,Texas,Central,FUR-BIN-16507,GBC Standard Thermabind,Office Supplies,Binders,67.81,3,0.1,20.83,2023,5,May
Row ID 224,CA-2023-100224,2023-03-10,2023-03-11,First Class,CG-95404,Customer_CG-95404,Corporate,Colorado,West,FUR-FUR-94852,Eldon Shelf Organizer,Furniture,Furnishings,74.91,3,0.0,8.77,2023,3,Mar
Row ID 225,CA-2023-100225,2023-04-19,2023-04-19,Same Day,CG-59345,Customer_CG-59345,Corporate,Tennessee,South,FUR-FUR-98761,Fiskars Clamp-Style Puncher,Furniture,Furnishings,109.81,9,0.4,21.11,2023,4,Apr
