Row ID,Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Product Name,Sales,Quantity,Discount,Profit
206,CA-2023-001079,2023-03-27,2023-03-28,Second Class,Consumer,West,Oregon,Technology,Laptop,813.82,5,0.05,179.05
207,CA-2021-001080,2023-10-23,2023-10-29,Standard Class,Home Office,Central,Michigan,Office Supplies,Notebooks,24.53,6,0.2,4.73
208,CA-2021-001080,2022-10-31,2022-11-01,Same Day,Home Office,West,Washington,Office Supplies,Folders,166.07,5,0.3,49.2
209,CA-2021-001080,2021-06-25,2021-07-02,Same Day,Consumer,Central,Indiana,Technology,Monitor,2726.31,10,0.05,719.56
210,CA-2021-001080,2023-03-09,2023-03-12,Second Class,Home Office,West,Washington,Furniture,Filing Cabinet,1196.04,6,0.0,275.13
211,CA-2022-001081,2023-06-02,2023-06-06,Second Class,Consumer,Central,Ohio,Furniture,Bookcase,5049.43,9,0.2,-322.39
212,CA-2022-001081,2023-02-28,2023-03-01,First Class,Home Office,West,Washington,Office Supplies,Pens,130.0,5,0.0,50.69
213,CA-2022-001081,2021-12-14,2021-12-16,Same Day,Home Office,East,Virginia,Office Supplies,Notebooks,68.14,5,0.3,10.79
214,CA-2022-001081,2021-06-07,2021-06-10,Same Day,Corporate,East,Massachusetts,Technology,Monitor,2980.14,5,0.3,679.89
215,CA-2023-001082,2022-11-12,2022-11-19,Same Day,Consumer,South,Florida,Furniture,Desk,4296.58,10,0.15,232.35
216,CA-2023-001082,2023-09-09,2023-09-12,Second Class,Corporate,South,Alabama,Furniture,Desk,2958.82,3,0.15,5.94
217,CA-2022-001083,2021-08-22,2021-08-27,First Class,Corporate,East,New Jersey,Technology,Phone,2180.96,4,0.0,555.08
218,CA-2022-001083,2021-05-22,2021-05-29,First Class,Corporate,West,Nevada,Office Supplies,Notebooks,287.21,7,0.0,101.48
219,CA-2022-001083,2023-02-12,2023-02-13,Same Day,Home Office,East,New Jersey,Office Supplies,Notebooks,332.98,8,0.3,110.85
220,CA-2022-001083,2021-08-12,2021-08-19,Standard Class,Home Office,South,Alabama,Furniture,Desk,2776.13,4,0.15,-115.99
221,CA-2023-001084,2022-06-14,2022-06-16,Standard Class,Consumer,South,North Carolina,Technology,Laptop,5811.95,9,0.05,1067.85
222,CA-2021-001085,2021-02-20,2021-02-24,First Class,Consumer,South,Alabama,Office Supplies,Folders,38.28,2,0.0,5.61
223,CA-2021-001085,2023-12-04,2023-12-08,Second Class,Corporate,East,New Jersey,Technology,Phone,1865.89,6,0.3,497.44
224,CA-2021-001085,2021-02-16,2021-02-23,Standard Class,Consumer,South,North Carolina,Furniture,Desk,4834.38,6,0.0,1090.02
225,CA-2021-001085,2023-05-24,2023-05-28,First Class,Consumer,East,Virginia,Furniture,Sofa,3893.96,4,0.0,-135.37
226,CA-2022-001086,2023-05-30,2023-06-03,Same Day,Consumer,South,Florida,Office Supplies,Folders,40.73,1,0.05,8.61
227,CA-2022-001086,2022-10-30,2022-11-01,First Class,Consumer,West,Arizona,Furniture,Sofa,1162.73,8,0.3,98.48
228,CA-2022-001086,2022-12-14,2022-12-17,Standard Class,Corporate,Central,Indiana,Technology,USB Hub,4083.19,8,0.1,1329.51
229,CA-2022-001086,2021-08-28,2021-08-30,First Class,Consumer,West,Oregon,Technology,Laptop,3039.79,6,0.2,533.4
230,CA-2023-001087,2021-12-08,2021-12-12,Second Class,Home Office,South,Tennessee,Furniture,Filing Cabinet,1007.8,5,0.15,196.21
231,CA-2023-001087,2023-02-26,2023-03-03,Second Class,Consumer,West,Washington,Furniture,Filing Cabinet,5842.37,9,0.2,815.85
232,CA-2022-001088,2022-03-28,2022-03-31,Standard Class,Home Office,South,Tennessee,Furniture,Office Chair,349.06,1,0.1,-14.36
233,CA-2022-001088,2021-08-22,2021-08-25,Standard Class,Home Office,South,Alabama,Office Supplies,Paper Ream,380.59,9,0.15,120.58
234,CA-2022-001088,2022-05-22,2022-05-25,Standard Class,Corporate,West,Nevada,Office Supplies,Notebooks,23.87,1,0.15,10.62
235,CA-2022-001088,2023-05-27,2023-05-29,First Class,Consumer,West,Nevada,Furniture,Bookcase,2241.43,10,0.05,414.07
236,CA-2023-001089,2022-10-25,2022-10-31,Second Class,Home Office,Central,Indiana,Technology,USB Hub,1267.74,5,0.1,425.6
237,CA-2021-001090,2021-09-29,2021-10-01,Second Class,Home Office,East,Massachusetts,Furniture,Desk,2498.77,3,0.05,416.08
238,CA-2022-001091,2023-02-08,2023-02-12,Same Day,Corporate,South,Georgia,Office Supplies,Tape,77.5,2,0.0,20.24
239,CA-2022-001091,2021-07-10,2021-07-16,Standard Class,Corporate,Central,Ohio,Technology,Monitor,3959.71,8,0.15,1207.84
240,CA-2022-001091,2022-10-24,2022-10-31,First Class,Corporate,South,Georgia,Technology,Printer,1619.25,5,0.0,355.98
241,CA-2022-001091,2023-07-31,2023-08-01,Standard Class,Consumer,South,North Carolina,Office Supplies,Pens,111.82,2,0.0,30.92
242,CA-2023-001092,2021-11-22,2021-11-29,First Class,Home Office,South,Georgia,Office Supplies,Notebooks,31.49,5,0.15,6.3
243,CA-2021-001093,2023-05-30,2023-06-05,Second Class,Corporate,East,New York,Technology,Keyboard,1284.44,2,0.0,146.46
244,CA-2021-001093,2021-01-20,2021-01-21,Same Day,Home Office,West,Oregon,Office Supplies,Notebooks,237.07,6,0.2,89.52
245,CA-2021-001093,2021-07-31,2021-08-03,Standard Class,Consumer,South,Florida,Furniture,Filing Cabinet,6400.26,6,0.0,217.3
246,CA-2021-001094,2023-06-21,2023-06-24,Second Class,Consumer,East,New York,Office Supplies,Folders,153.72,4,0.0,71.93
247,CA-2021-001094,2023-02-26,2023-03-01,Standard Class,Consumer,South,Georgia,Furniture,Office Chair,3025.68,7,0.0,-40.17
248,CA-2023-001095,2021-02-24,2021-03-03,First Class,Home Office,East,Virginia,Office Supplies,Folders,66.12,5,0.05,26.39
249,CA-2021-001096,2023-10-21,2023-10-27,Second Class,Consumer,West,Oregon,Technology,Monitor,917.8,10,0.0,317.62
250,CA-2021-001096,2021-12-20,2021-12-27,First Class,Corporate,Central,Illinois,Technology,USB Hub,6882.96,8,0.0,378.61
251,CA-2021-001096,2023-03-27,2023-04-01,Standard Class,Consumer,West,California,Technology,Printer,2307.44,5,0.2,408.58
252,CA-2021-001097,2021-06-21,2021-06-24,First Class,Consumer,West,Arizona,Office Supplies,Folders,60.15,2,0.05,29.46
253,CA-2021-001097,2022-09-28,2022-10-04,Standard Class,Home Office,East,Virginia,Technology,Monitor,4422.65,7,0.05,297.96
254,CA-2021-001097,2022-09-26,2022-10-02,Standard Class,Home Office,West,Nevada,Furniture,Filing Cabinet,641.34,3,0.0,93.33
255,CA-2021-001097,2021-12-08,2021-12-11,First Class,Home Office,East,Massachusetts,Technology,USB Hub,1842.24,3,0.1,497.19
256,CA-2022-001098,2022-06-23,2022-06-29,Standard Class,Home Office,West,Washington,Technology,Phone,4031.65,10,0.3,752.14
257,CA-2023-001099,2022-06-07,2022-06-14,Second Class,Corporate,West,Nevada,Office Supplies,Notebooks,107.74,2,0.0,20.62
258,CA-2023-001099,2023-01-16,2023-01-20,Same Day,Consumer,West,California,Furniture,Bookcase,841.32,3,0.0,78.67
259,CA-2023-001099,2022-07-10,2022-07-17,First Class,Corporate,South,Georgia,Technology,Printer,1054.48,2,0.0,211.54
260,CA-2023-001100,2023-08-11,2023-08-18,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Pens,210.87,5,0.1,48.69
261,CA-2021-001101,2022-05-12,2022-05-16,First Class,Home Office,West,Washington,Furniture,Desk,3119.3,6,0.3,777.41
262,CA-2021-001101,2021-02-18,2021-02-20,Same Day,Consumer,East,Virginia,Furniture,Bookcase,4211.91,9,0.0,980.73
263,CA-2021-001101,2022-02-25,2022-03-02,Standard Class,Corporate,West,Nevada,Office Supplies,Tape,105.4,4,0.0,51.54
264,CA-2021-001101,2023-02-02,2023-02-06,Same Day,Consumer,East,New Jersey,Furniture,Office Chair,1460.92,2,0.0,179.73
265,CA-2022-001102,2022-04-30,2022-05-03,Second Class,Corporate,West,Arizona,Office Supplies,Pens,205.4,5,0.2,78.11
266,CA-2022-001102,2022-02-20,2022-02-22,Standard Class,Consumer,Central,Ohio,Technology,Phone,1248.1,10,0.0,123.95
267,CA-2022-001102,2022-03-02,2022-03-06,First Class,Home Office,South,North Carolina,Technology,Laptop,2165.55,5,0.0,167.02
268,CA-2022-001102,2021-07-06,2021-07-12,Second Class,Corporate,Central,Indiana,Furniture,Bookcase,3726.75,4,0.2,297.06
269,CA-2023-001103,2021-07-13,2021-07-17,Second Class,Corporate,Central,Illinois,Furniture,Filing Cabinet,1960.72,2,0.0,-112.72
270,CA-2023-001103,2021-06-22,2021-06-27,First Class,Corporate,West,Oregon,Furniture,Bookcase,3698.8,10,0.0,-341.66
271,CA-2023-001103,2022-11-11,2022-11-12,Standard Class,Consumer,West,Oregon,Office Supplies,Paper Ream,56.65,1,0.0,9.47
272,CA-2023-001104,2021-12-20,2021-12-23,Same Day,Home Office,South,Tennessee,Furniture,Filing Cabinet,3950.28,4,0.1,-8.1
273,CA-2023-001104,2022-08-28,2022-09-01,Second Class,Home Office,East,New York,Office Supplies,Folders,260.68,7,0.3,32.43
274,CA-2023-001104,2021-02-09,2021-02-13,Second Class,Consumer,Central,Michigan,Furniture,Filing Cabinet,2592.45,6,0.3,52.92
275,CA-2023-001104,2022-03-25,2022-03-26,First Class,Consumer,Central,Michigan,Technology,Printer,283.39,5,0.3,59.18
276,CA-2021-001105,2022-03-26,2022-03-31,Standard Class,Corporate,East,New York,Furniture,Bookcase,3341.66,7,0.0,-128.2
277,CA-2021-001105,2021-10-19,2021-10-24,First Class,Home Office,Central,Ohio,Office Supplies,Pens,141.48,4,0.3,44.83
278,CA-2023-001106,2021-02-10,2021-02-15,Second Class,Consumer,South,Florida,Furniture,Office Chair,613.85,8,0.05,111.88
279,CA-2023-001106,2021-10-18,2021-10-25,Second Class,Consumer,Central,Illinois,Technology,Laptop,1302.95,2,0.15,440.62
280,CA-2022-001107,2021-10-07,2021-10-09,First Class,Corporate,South,Alabama,Furniture,Desk,4737.61,7,0.3,602.69
281,CA-2022-001107,2021-12-26,2021-12-30,Second Class,Corporate,East,Virginia,Office Supplies,Folders,200.56,5,0.1,30.27
282,CA-2022-001107,2022-10-14,2022-10-21,Second Class,Consumer,West,Arizona,Technology,USB Hub,2221.8,10,0.0,735.43
283,CA-2022-001108,2021-07-01,2021-07-08,Second Class,Corporate,Central,Texas,Furniture,Desk,3133.24,6,0.1,-83.38
284,CA-2022-001108,2021-04-09,2021-04-13,Standard Class,Home Office,West,Washington,Technology,Laptop,5338.8,8,0.0,1683.67
285,CA-2021-001109,2022-04-07,2022-04-09,Same Day,Consumer,South,North Carolina,Office Supplies,Paper Ream,50.24,8,0.0,10.95
286,CA-2021-001109,2023-02-08,2023-02-10,Second Class,Corporate,Central,Ohio,Furniture,Office Chair,1385.38,2,0.0,25.33
287,CA-2021-001109,2021-11-18,2021-11-19,Same Day,Consumer,South,Florida,Technology,Keyboard,604.29,2,0.05,104.41
288,CA-2021-001109,2023-03-16,2023-03-21,Standard Class,Consumer,Central,Ohio,Technology,Printer,6846.03,9,0.0,454.24
289,CA-2022-001110,2022-02-13,2022-02-14,Same Day,Home Office,South,Florida,Technology,Keyboard,189.05,1,0.1,64.87
290,CA-2023-001111,2021-07-06,2021-07-12,First Class,Corporate,West,Washington,Technology,Monitor,2808.7,9,0.15,886.56
291,CA-2023-001111,2023-08-11,2023-08-14,Same Day,Corporate,Central,Illinois,Technology,Laptop,3033.04,4,0.0,289.17
292,CA-2023-001111,2022-04-11,2022-04-16,Same Day,Home Office,West,California,Office Supplies,Stapler,40.62,1,0.2,19.75
293,CA-2023-001111,2023-03-20,2023-03-27,Standard Class,Corporate,South,Alabama,Furniture,Filing Cabinet,642.35,1,0.0,-37.19
294,CA-2021-001112,2023-05-18,2023-05-19,Standard Class,Consumer,East,Pennsylvania,Furniture,Bookcase,2143.05,7,0.0,411.33
295,CA-2021-001112,2023-03-25,2023-03-30,Same Day,Consumer,Central,Ohio,Office Supplies,Pens,217.06,6,0.3,101.34
296,CA-2021-001112,2023-04-29,2023-05-01,Standard Class,Corporate,West,Arizona,Office Supplies,Folders,104.58,3,0.0,49.15
297,CA-2021-001112,2023-02-24,2023-03-02,First Class,Corporate,West,Washington,Office Supplies,Stapler,197.01,8,0.3,22.65
298,CA-2022-001113,2021-03-21,2021-03-25,Same Day,Home Office,South,Georgia,Office Supplies,Folders,252.3,6,0.0,100.49
299,CA-2022-001113,2022-07-29,2022-08-05,First Class,Corporate,Central,Ohio,Furniture,Desk,8329.76,8,0.0,2002.26
300,CA-2022-001113,2022-07-06,2022-07-12,First Class,Corporate,East,Pennsylvania,Technology,Keyboard,3894.31,7,0.0,414.28
301,CA-2022-001114,2021-05-15,2021-05-18,Second Class,Consumer,South,Tennessee,Office Supplies,Stapler,228.6,9,0.0,38.75
302,CA-2022-001114,2023-01-09,2023-01-15,Standard Class,Corporate,East,New York,Furniture,Office Chair,1083.18,4,0.3,83.18
303,CA-2021-001115,2021-12-30,2022-01-06,Same Day,Home Office,West,Oregon,Technology,Monitor,3676.01,8,0.15,563.44
304,CA-2022-001116,2022-03-15,2022-03-22,Second Class,Consumer,West,Washington,Furniture,Filing Cabinet,3059.27,4,0.05,-17.81
305,CA-2022-001116,2021-12-21,2021-12-26,Second Class,Corporate,South,Alabama,Furniture,Office Chair,297.56,1,0.1,44.47
306,CA-2022-001116,2022-03-23,2022-03-27,First Class,Corporate,Central,Michigan,Technology,Phone,2476.64,5,0.2,558.1
307,CA-2022-001117,2022-09-04,2022-09-10,First Class,Home Office,Central,Indiana,Office Supplies,Folders,50.9,2,0.15,25.21
308,CA-2023-001118,2022-01-21,2022-01-23,First Class,Home Office,Central,Ohio,Office Supplies,Tape,417.6,9,0.0,176.3
309,CA-2023-001118,2023-10-16,2023-10-19,Standard Class,Home Office,South,North Carolina,Office Supplies,Notebooks,218.4,5,0.2,55.76
310,CA-2023-001118,2022-04-01,2022-04-07,First Class,Consumer,West,Arizona,Office Supplies,Folders,245.83,9,0.3,113.72
311,CA-2023-001119,2021-07-19,2021-07-23,First Class,Consumer,Central,Illinois,Office Supplies,Folders,134.91,3,0.0,64.59
312,CA-2023-001119,2023-05-12,2023-05-19,First Class,Consumer,Central,Texas,Furniture,Desk,2679.91,6,0.1,167.0
313,CA-2023-001119,2023-08-26,2023-08-28,Standard Class,Home Office,West,Nevada,Furniture,Sofa,1542.17,9,0.2,131.77
314,CA-2023-001120,2023-07-27,2023-07-29,Same Day,Corporate,West,Oregon,Furniture,Bookcase,6275.28,6,0.0,1083.3
315,CA-2023-001120,2021-01-10,2021-01-14,Standard Class,Corporate,South,North Carolina,Office Supplies,Notebooks,70.7,5,0.0,23.37
316,CA-2023-001120,2023-05-30,2023-06-03,Same Day,Home Office,East,Massachusetts,Furniture,Bookcase,6502.55,7,0.2,-639.63
317,CA-2023-001120,2021-02-06,2021-02-12,Second Class,Home Office,East,New Jersey,Furniture,Desk,742.8,1,0.05,-15.46
318,CA-2021-001121,2021-12-09,2021-12-10,First Class,Home Office,Central,Illinois,Furniture,Filing Cabinet,372.59,1,0.1,22.2
319,CA-2021-001121,2023-01-06,2023-01-13,Same Day,Corporate,Central,Michigan,Office Supplies,Notebooks,36.99,4,0.2,3.98
320,CA-2021-001121,2021-09-10,2021-09-13,Second Class,Home Office,East,Pennsylvania,Furniture,Office Chair,450.2,1,0.1,76.51
321,CA-2021-001122,2023-05-04,2023-05-08,Standard Class,Consumer,West,California,Office Supplies,Pens,57.77,7,0.1,16.74
322,CA-2022-001123,2023-12-02,2023-12-05,Standard Class,Home Office,East,New York,Technology,Monitor,5569.0,10,0.0,978.18
323,CA-2022-001123,2021-08-22,2021-08-29,First Class,Consumer,West,Arizona,Office Supplies,Folders,58.65,2,0.05,24.12
324,CA-2021-001124,2022-03-02,2022-03-08,Same Day,Consumer,Central,Michigan,Technology,Printer,2541.04,8,0.0,136.77
325,CA-2021-001124,2021-07-04,2021-07-11,Second Class,Corporate,West,California,Office Supplies,Tape,57.15,9,0.0,26.4
326,CA-2023-001125,2021-12-24,2021-12-31,Standard Class,Consumer,South,North Carolina,Technology,Monitor,655.74,1,0.15,190.48
327,CA-2023-001125,2021-01-20,2021-01-27,Standard Class,Consumer,Central,Michigan,Office Supplies,Pens,121.41,3,0.0,28.1
328,CA-2022-001126,2023-04-01,2023-04-05,Standard Class,Consumer,Central,Texas,Technology,Phone,1705.54,8,0.2,438.27
329,CA-2022-001126,2021-05-01,2021-05-08,Second Class,Consumer,South,Tennessee,Office Supplies,Notebooks,16.84,3,0.3,7.09
330,CA-2022-001126,2021-09-25,2021-09-29,Standard Class,Corporate,South,Georgia,Office Supplies,Paper Ream,54.72,8,0.2,15.12
331,CA-2022-001126,2022-11-24,2022-11-29,Second Class,Consumer,West,Washington,Office Supplies,Stapler,377.28,9,0.0,103.05
332,CA-2023-001127,2021-11-01,2021-11-08,Same Day,Home Office,South,North Carolina,Office Supplies,Tape,483.66,9,0.0,50.62
333,CA-2023-001127,2023-10-04,2023-10-07,Standard Class,Consumer,East,Virginia,Technology,Monitor,1144.37,4,0.1,74.5
334,CA-2022-001128,2023-07-07,2023-07-08,Same Day,Corporate,South,Tennessee,Furniture,Office Chair,4645.76,8,0.0,1130.01
335,CA-2022-001128,2021-07-06,2021-07-13,Standard Class,Consumer,West,California,Technology,Monitor,7811.64,10,0.1,2476.55
336,CA-2021-001129,2022-11-11,2022-11-16,Same Day,Consumer,South,North Carolina,Technology,Laptop,4691.66,10,0.15,1242.23
337,CA-2021-001129,2022-12-29,2023-01-05,First Class,Consumer,West,California,Office Supplies,Notebooks,143.52,5,0.15,54.66
338,CA-2023-001130,2022-02-06,2022-02-08,First Class,Consumer,East,Massachusetts,Furniture,Filing Cabinet,1794.94,2,0.2,-44.05
339,CA-2021-001131,2023-07-12,2023-07-16,Standard Class,Home Office,Central,Texas,Technology,Laptop,8618.9,10,0.0,2923.16
340,CA-2021-001131,2023-09-17,2023-09-22,Same Day,Home Office,West,Arizona,Office Supplies,Pens,126.39,3,0.0,49.57
341,CA-2023-001132,2023-10-30,2023-11-03,First Class,Home Office,West,Nevada,Office Supplies,Folders,391.09,7,0.05,81.91
342,CA-2023-001132,2023-11-16,2023-11-19,Same Day,Consumer,Central,Ohio,Technology,Printer,6658.91,9,0.05,734.26
343,CA-2022-001133,2021-08-25,2021-09-01,First Class,Consumer,Central,Illinois,Office Supplies,Tape,166.13,6,0.2,61.42
344,CA-2022-001133,2023-02-20,2023-02-22,Standard Class,Consumer,Central,Michigan,Furniture,Sofa,789.15,1,0.05,-5.17
345,CA-2022-001133,2022-08-28,2022-08-30,Standard Class,Consumer,East,New Jersey,Office Supplies,Stapler,24.38,9,0.3,3.44
346,CA-2022-001134,2023-02-21,2023-02-25,Standard Class,Corporate,South,Georgia,Office Supplies,Tape,342.07,7,0.15,166.36
347,CA-2022-001134,2022-04-07,2022-04-13,Same Day,Consumer,West,California,Office Supplies,Stapler,261.06,6,0.05,107.15
348,CA-2021-001135,2023-11-19,2023-11-20,Second Class,Consumer,Central,Michigan,Furniture,Office Chair,790.71,7,0.1,74.97
349,CA-2021-001135,2023-08-14,2023-08-20,First Class,Consumer,East,Pennsylvania,Office Supplies,Stapler,11.02,3,0.15,3.73
350,CA-2023-001136,2023-12-13,2023-12-15,First Class,Consumer,South,Alabama,Office Supplies,Stapler,96.6,3,0.0,25.73
351,CA-2023-001136,2022-11-10,2022-11-13,First Class,Consumer,South,Florida,Technology,Printer,770.17,5,0.3,268.78
352,CA-2023-001136,2022-05-15,2022-05-16,Second Class,Corporate,West,California,Office Supplies,Stapler,144.72,6,0.0,36.81
353,CA-2023-001137,2023-09-24,2023-09-25,Same Day,Home Office,West,Arizona,Technology,USB Hub,3854.62,5,0.05,563.14
354,CA-2023-001137,2021-05-15,2021-05-17,Standard Class,Home Office,West,California,Furniture,Sofa,3355.97,4,0.2,645.97
355,CA-2023-001137,2021-11-11,2021-11-12,Standard Class,Corporate,East,Virginia,Office Supplies,Tape,348.64,8,0.0,47.07
356,CA-2023-001138,2022-06-14,2022-06-18,Second Class,Home Office,East,New Jersey,Office Supplies,Pens,157.75,7,0.2,43.1
357,CA-2021-001139,2021-04-04,2021-04-10,Standard Class,Home Office,South,Florida,Office Supplies,Pens,45.5,2,0.0,9.83
358,CA-2022-001140,2023-08-29,2023-08-31,Standard Class,Corporate,West,Washington,Technology,Monitor,1593.22,9,0.2,460.49
359,CA-2022-001140,2021-01-23,2021-01-28,First Class,Home Office,Central,Illinois,Technology,Keyboard,1377.0,9,0.0,70.93
360,CA-2022-001140,2022-12-06,2022-12-08,Second Class,Corporate,South,Alabama,Office Supplies,Pens,381.71,7,0.0,62.75
361,CA-2022-001141,2023-08-03,2023-08-09,Standard Class,Home Office,Central,Illinois,Furniture,Bookcase,1457.28,9,0.0,-17.87
362,CA-2022-001141,2022-04-26,2022-04-27,Second Class,Corporate,East,Virginia,Technology,Phone,2702.65,5,0.05,392.79
363,CA-2021-001142,2023-01-17,2023-01-24,Second Class,Home Office,Central,Indiana,Office Supplies,Stapler,345.6,6,0.0,35.23
364,CA-2021-001142,2022-07-21,2022-07-28,Same Day,Home Office,East,Pennsylvania,Office Supplies,Tape,49.93,6,0.15,22.53
365,CA-2021-001142,2021-12-26,2022-01-01,Standard Class,Corporate,South,Tennessee,Technology,Phone,911.88,10,0.1,280.51
366,CA-2021-001142,2021-06-04,2021-06-05,Standard Class,Home Office,East,Virginia,Furniture,Desk,5669.42,9,0.2,959.38
367,CA-2022-001143,2021-11-01,2021-11-04,Same Day,Home Office,West,Arizona,Technology,USB Hub,1412.96,7,0.1,127.4
368,CA-2022-001143,2021-12-06,2021-12-13,Second Class,Consumer,West,Nevada,Technology,USB Hub,1369.08,9,0.0,142.03
369,CA-2021-001144,2021-05-09,2021-05-12,Second Class,Corporate,South,North Carolina,Furniture,Bookcase,1949.97,6,0.05,158.45
370,CA-2021-001144,2022-10-26,2022-10-27,Standard Class,Consumer,Central,Michigan,Technology,Monitor,4707.72,9,0.1,1414.49
371,CA-2023-001145,2023-11-25,2023-11-28,Standard Class,Corporate,East,Massachusetts,Office Supplies,Paper Ream,388.49,7,0.05,119.09
372,CA-2023-001145,2023-10-25,2023-10-27,Standard Class,Home Office,Central,Ohio,Technology,Monitor,1392.64,8,0.0,284.6
373,CA-2023-001145,2021-08-31,2021-09-06,First Class,Consumer,Central,Illinois,Furniture,Bookcase,1850.86,4,0.15,281.5
374,CA-2023-001146,2021-02-15,2021-02-17,Same Day,Consumer,South,Tennessee,Furniture,Sofa,223.23,1,0.0,-11.8
375,CA-2023-001146,2022-01-04,2022-01-09,First Class,Consumer,West,Arizona,Furniture,Office Chair,5258.96,7,0.0,1091.12
376,CA-2023-001146,2023-09-14,2023-09-16,Same Day,Home Office,Central,Texas,Furniture,Filing Cabinet,4040.04,4,0.0,719.59
